funded_amnt,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,last_fico_range_high,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_il_tl,num_op_rev_tl,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,target,term_36months,initial_list_status_w,individual,hardhship,employed_over_10yrs,emp_years,interest_rate,revolving_util,issue_date_month,issue_date_year,years_since_earliest_cr_line
10000.0,243.13,C,C5,MORTGAGE,128000.0,2016-11-01,Current,debt_consolidation,NH,16.2,0.0,1996-07-01,679.0,1.0,20.0,0.0,32539.0,31.0,10222.75,10222.75,6130.72,4092.03,0.0,0.0,243.13,679.0,0.0,0.0,89.0,200964.0,50700.0,6.0,10577.0,6871.0,75.5,0.0,0.0,244.0,215.0,4.0,4.0,2.0,4.0,4.0,0.0,6.0,14.0,6.0,17.0,14.0,20.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,236765.0,53438.0,28000.0,36065.0,0,1,1,1,0,0,1.0,15.99,64.2,11,2016,20.0
15000.0,322.34,B,B2,MORTGAGE,90000.0,2017-02-01,Current,other,PA,32.34,3.0,1989-01-01,739.0,0.0,16.0,0.0,20598.0,33.0,12624.66,12624.66,8827.99,3780.55,16.12,0.0,322.34,629.0,0.0,0.0,0.0,347299.0,54700.0,2.0,21706.0,31337.0,36.0,0.0,0.0,142.0,327.0,8.0,8.0,1.0,8.0,3.0,1.0,5.0,6.0,15.0,7.0,6.0,16.0,0.0,0.0,0.0,2.0,84.4,20.0,0.0,0.0,445899.0,174044.0,49000.0,191995.0,0,1,1,1,0,0,1.0,10.49,37.7,2,2017,28.0
35000.0,805.17,C,C2,RENT,160000.0,2017-02-01,Current,debt_consolidation,CO,17.35,2.0,2001-03-01,684.0,0.0,10.0,1.0,32175.0,24.0,30686.88,30686.88,19384.22,11302.66,0.0,0.0,0.0,734.0,0.0,0.0,84.0,109178.0,46300.0,1.0,12131.0,10207.0,65.6,0.0,0.0,152.0,191.0,38.0,17.0,3.0,70.0,7.0,1.0,4.0,6.0,9.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,83.3,50.0,0.0,1.0,147353.0,109178.0,29700.0,101053.0,0,1,1,1,0,0,4.0,13.49,69.5,2,2017,16.0
2000.0,61.27,A,A1,RENT,95000.0,2020-02-01,Current,house,NY,22.13,0.0,2011-10-01,734.0,0.0,12.0,0.0,25609.0,14.0,183.09,183.09,151.24,31.85,0.0,0.0,61.27,729.0,0.0,0.0,0.0,502804.0,72100.0,2.0,41900.0,28201.0,40.3,0.0,0.0,36.0,99.0,4.0,4.0,2.0,31.0,20.0,0.0,5.0,8.0,1.0,10.0,8.0,12.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,594700.0,43486.0,47200.0,33600.0,0,1,1,1,0,1,10.0,6.46,35.5,2,2020,9.0
5000.0,188.35,E,E4,RENT,33600.0,2015-01-01,Fully Paid,moving,PA,31.32,0.0,2009-05-01,669.0,0.0,5.0,0.0,13962.0,7.0,6683.2063135065,6683.21,5000.0,1683.21,0.0,0.0,684.19,679.0,0.0,0.0,0.0,41388.0,17300.0,1.0,8278.0,53.0,97.9,0.0,0.0,56.0,68.0,49.0,5.0,0.0,62.0,12.0,0.0,1.0,4.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,45493.0,41388.0,2500.0,28193.0,0,1,0,1,0,0,2.0,20.99,80.7,1,2015,6.0
22750.0,593.79,E,E4,MORTGAGE,65353.0,2011-08-01,Fully Paid,debt_consolidation,AK,24.66,0.0,1999-03-01,684.0,2.0,16.0,0.0,26184.0,35.0,35038.4200098457,34999.92,22750.0,12288.42,0.0,0.0,7151.11,679.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,1,0,1,0,0,9.0,19.29,68.2,8,2011,12.0
5000.0,160.75,B,B3,MORTGAGE,71000.0,2016-03-01,Fully Paid,other,CT,29.7,0.0,1997-07-01,709.0,1.0,9.0,0.0,2808.0,35.0,5035.21,5035.21,5000.0,35.21,0.0,0.0,5037.92,694.0,0.0,0.0,20.0,71805.0,3400.0,3.0,8975.0,950.0,83.0,0.0,0.0,150.0,224.0,20.0,8.0,1.0,20.0,2.0,0.0,2.0,3.0,14.0,3.0,5.0,8.0,,0.0,0.0,1.0,71.0,50.0,0.0,0.0,79605.0,74361.0,1900.0,76205.0,0,1,1,1,0,1,10.0,9.75,83.0,3,2016,19.0
24000.0,668.19,E,E1,RENT,125000.0,2016-09-01,Charged Off,debt_consolidation,KS,11.57,0.0,1981-02-01,699.0,2.0,13.0,0.0,30513.0,26.0,7164.71,7164.71,673.58,1301.14,0.0,5189.99,668.19,499.0,0.0,0.0,0.0,42866.0,55700.0,9.0,3297.0,6160.0,78.0,0.0,0.0,105.0,427.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,11.0,11.0,11.0,10.0,13.0,,0.0,0.0,7.0,100.0,60.0,0.0,0.0,69577.0,42866.0,30800.0,13877.0,1,1,1,1,0,0,8.0,22.39,55.0,9,2016,35.0
5600.0,202.43,D,D2,RENT,6000.0,2017-04-01,Fully Paid,credit_card,CA,27.4,0.0,1992-04-01,664.0,0.0,3.0,0.0,3029.0,7.0,7281.66,7281.66,5600.0,1681.66,0.0,0.0,202.21,719.0,0.0,0.0,1608.0,3029.0,4800.0,1.0,1010.0,1771.0,63.1,0.0,0.0,299.0,173.0,1.0,1.0,0.0,1.0,,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,4800.0,3029.0,4800.0,0.0,0,1,0,0,0,0,,17.99,63.1,4,2017,25.0
35000.0,1129.19,B,B3,MORTGAGE,127000.0,2015-06-01,Fully Paid,debt_consolidation,TX,26.74,0.0,1987-09-01,709.0,1.0,15.0,1.0,47101.0,37.0,40606.6333390053,40606.63,35000.0,5606.63,0.0,0.0,3366.91,739.0,0.0,0.0,0.0,484218.0,81300.0,8.0,32281.0,31412.0,59.9,0.0,0.0,249.0,333.0,3.0,3.0,4.0,3.0,4.0,0.0,6.0,7.0,15.0,10.0,7.0,15.0,0.0,0.0,0.0,4.0,100.0,44.4,0.0,1.0,563224.0,151661.0,78400.0,114674.0,0,1,0,1,0,0,,9.99,57.9,6,2015,28.0
21000.0,484.08,C,C2,MORTGAGE,105000.0,2018-02-01,Current,debt_consolidation,NY,20.7,0.0,2004-04-01,724.0,0.0,23.0,0.0,15198.0,44.0,13078.52,13078.52,7728.82,5325.5,24.2,0.0,484.08,564.0,0.0,0.0,0.0,567401.0,31600.0,4.0,25791.0,9896.0,57.5,0.0,0.0,160.0,166.0,7.0,7.0,1.0,7.0,7.0,0.0,2.0,4.0,29.0,8.0,4.0,23.0,0.0,0.0,0.0,2.0,95.5,33.3,0.0,0.0,530896.0,266514.0,23300.0,182825.0,0,1,1,1,0,0,7.0,13.58,48.1,2,2018,14.0
7000.0,219.94,B,B1,RENT,100000.0,2015-11-01,Fully Paid,credit_card,CA,2.3,0.0,1996-04-01,679.0,0.0,8.0,1.0,6161.0,22.0,7895.4253750996,7895.43,7000.0,895.43,0.0,0.0,219.8,794.0,0.0,0.0,0.0,6161.0,26100.0,4.0,770.0,12439.0,33.1,0.0,0.0,159.0,235.0,9.0,9.0,1.0,9.0,0.0,0.0,5.0,5.0,7.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,26100.0,6161.0,18600.0,0.0,0,1,1,1,0,0,1.0,8.18,23.6,11,2015,19.0
40000.0,1282.82,B,B1,MORTGAGE,100000.0,2018-06-01,Current,debt_consolidation,FL,14.9,0.0,1983-01-01,749.0,1.0,12.0,0.0,27528.0,22.0,45355.19,45355.19,40000.0,5355.19,0.0,0.0,17154.44,704.0,0.0,0.0,0.0,310199.0,59600.0,8.0,25850.0,24713.0,24.0,0.0,0.0,155.0,424.0,4.0,1.0,2.0,4.0,2.0,0.0,2.0,6.0,4.0,9.0,6.0,12.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,457613.0,54340.0,32500.0,30013.0,0,1,1,1,0,1,10.0,9.58,46.2,6,2018,35.0
5000.0,156.62,A,A5,RENT,100000.0,2017-10-01,Fully Paid,debt_consolidation,CA,1.56,0.0,2007-04-01,704.0,1.0,7.0,2.0,1421.0,9.0,5004.4980833331,5004.5,5000.0,4.5,0.0,0.0,5006.71,694.0,0.0,0.0,826.0,1421.0,17400.0,6.0,203.0,15479.0,8.4,0.0,0.0,126.0,25.0,18.0,18.0,0.0,18.0,1.0,0.0,5.0,5.0,2.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,1.0,17400.0,1421.0,16900.0,0.0,0,1,1,1,0,0,2.0,7.97,8.2,10,2017,10.0
10000.0,314.25,A,A4,MORTGAGE,35000.0,2019-02-01,Current,debt_consolidation,CO,23.42,0.0,2008-04-01,754.0,0.0,7.0,0.0,7460.0,18.0,5084.23,5084.23,4227.09,857.14,0.0,0.0,314.25,754.0,0.0,0.0,0.0,18014.0,14900.0,0.0,2573.0,5270.0,57.8,0.0,0.0,129.0,126.0,30.0,30.0,0.0,30.0,,0.0,1.0,2.0,10.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,39482.0,18014.0,12500.0,24582.0,0,1,1,1,0,0,1.0,8.19,50.1,2,2019,11.0
10500.0,347.75,B,B4,RENT,60000.0,2019-01-01,Fully Paid,debt_consolidation,NJ,15.38,0.0,2013-09-01,669.0,0.0,8.0,0.0,10352.0,11.0,11235.0139168147,11235.01,10500.0,735.01,0.0,0.0,5007.64,694.0,0.0,0.0,0.0,55182.0,19700.0,2.0,6898.0,7748.0,57.2,0.0,0.0,64.0,50.0,21.0,17.0,0.0,21.0,,0.0,4.0,4.0,4.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,74928.0,55182.0,18100.0,54009.0,0,1,1,1,0,0,2.0,11.8,52.5,1,2019,6.0
7000.0,216.11,A,A2,OWN,40000.0,2016-10-01,Fully Paid,debt_consolidation,NY,23.67,0.0,2000-09-01,729.0,0.0,15.0,0.0,6121.0,34.0,7230.6837389122,7230.68,7000.0,230.68,0.0,0.0,6155.57,734.0,0.0,0.0,0.0,19434.0,61700.0,4.0,1495.0,42457.0,12.1,0.0,0.0,78.0,193.0,17.0,13.0,1.0,22.0,17.0,2.0,4.0,5.0,3.0,13.0,5.0,15.0,0.0,0.0,0.0,0.0,94.1,0.0,0.0,0.0,83458.0,19434.0,48300.0,21758.0,0,1,0,1,0,0,,6.99,9.9,10,2016,16.0
40000.0,973.15,C,C5,MORTGAGE,114000.0,2017-09-01,Current,debt_consolidation,CO,21.04,0.0,1993-04-01,704.0,1.0,19.0,1.0,21053.0,38.0,26386.39,26386.39,13142.49,13243.9,0.0,0.0,0.0,709.0,0.0,0.0,0.0,347247.0,61800.0,13.0,18276.0,30924.0,22.9,0.0,0.0,115.0,135.0,4.0,2.0,2.0,22.0,2.0,0.0,6.0,10.0,18.0,14.0,10.0,19.0,0.0,0.0,0.0,8.0,97.3,11.1,1.0,0.0,398304.0,108408.0,40100.0,96504.0,0,1,1,1,1,0,0.0,16.02,34.1,9,2017,24.0
19350.0,701.98,D,D3,RENT,40000.0,2012-06-01,Fully Paid,debt_consolidation,AL,20.49,0.0,1996-05-01,674.0,1.0,9.0,0.0,22386.0,18.0,23784.3077386772,23784.31,19350.0,4434.31,0.0,0.0,11155.33,689.0,0.0,0.0,,,,5.0,,10314.0,68.5,0.0,0.0,,,,,0.0,6.0,5.0,,,,,,,9.0,,,,,,40.0,0.0,0.0,,28711.0,32700.0,,0,1,0,1,0,0,,18.25,62.7,6,2012,16.0
12600.0,339.11,E,E2,MORTGAGE,62000.0,2016-02-01,Fully Paid,credit_card,KY,19.67,1.0,2003-09-01,689.0,2.0,7.0,0.0,1993.0,14.0,18437.9493701078,18437.95,12600.0,5837.95,0.0,0.0,7940.06,739.0,0.0,0.0,149.0,162659.0,3600.0,3.0,23237.0,750.0,0.0,0.0,0.0,149.0,117.0,6.0,6.0,1.0,6.0,2.0,0.0,2.0,3.0,9.0,3.0,1.0,7.0,,0.0,1.0,2.0,100.0,0.0,0.0,0.0,192193.0,54851.0,1500.0,72531.0,0,1,1,1,0,0,8.0,20.75,55.0,2,2016,13.0
10000.0,336.9,B,B5,MORTGAGE,81500.0,2014-03-01,Fully Paid,debt_consolidation,TX,17.58,1.0,1983-12-01,689.0,4.0,10.0,0.0,7697.0,11.0,12128.0219326024,12128.02,10000.0,2128.02,0.0,0.0,336.52,644.0,0.0,0.0,0.0,95509.0,12800.0,5.0,9551.0,3717.0,63.9,0.0,0.0,35.0,362.0,3.0,1.0,1.0,15.0,1.0,0.0,2.0,4.0,2.0,7.0,4.0,10.0,0.0,0.0,0.0,2.0,63.6,25.0,0.0,0.0,133436.0,56479.0,10300.0,61740.0,0,1,1,1,0,1,10.0,12.99,60.1,3,2014,31.0
15000.0,471.37,A,A4,RENT,31200.0,2019-05-01,Current,credit_card,CA,27.31,1.0,2001-10-01,689.0,0.0,4.0,0.0,14160.0,14.0,5649.62,5649.62,4598.0,1051.62,0.0,0.0,471.37,749.0,0.0,0.0,0.0,18879.0,23800.0,1.0,4720.0,3637.0,78.0,0.0,0.0,211.0,158.0,8.0,8.0,0.0,48.0,8.0,0.0,1.0,2.0,5.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,92.9,100.0,0.0,0.0,44687.0,18879.0,16500.0,20887.0,0,1,1,1,0,0,0.0,8.19,59.5,5,2019,18.0
5000.0,176.14,C,C4,MORTGAGE,100000.0,2018-12-01,Current,major_purchase,MO,16.84,0.0,2007-09-01,669.0,1.0,11.0,0.0,11042.0,20.0,2985.41,2985.41,2064.12,921.29,0.0,0.0,176.14,664.0,0.0,0.0,0.0,502120.0,19900.0,4.0,45647.0,2158.0,83.7,0.0,0.0,135.0,49.0,1.0,1.0,1.0,43.0,1.0,0.0,3.0,3.0,13.0,6.0,3.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,513915.0,117120.0,13200.0,109015.0,0,1,1,1,0,0,4.0,16.14,55.5,12,2018,11.0
18000.0,400.22,B,B5,OWN,62000.0,2018-04-01,Fully Paid,credit_card,NC,19.07,0.0,2004-09-01,744.0,0.0,7.0,0.0,2266.0,20.0,20170.839051409,20170.84,18000.0,2170.84,0.0,0.0,15380.18,754.0,0.0,0.0,0.0,55750.0,9800.0,9.0,7964.0,3653.0,17.0,0.0,0.0,133.0,118.0,2.0,2.0,5.0,26.0,9.0,0.0,1.0,4.0,8.0,5.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,69983.0,55750.0,4400.0,60183.0,0,1,1,1,0,0,9.0,11.98,23.1,4,2018,14.0
11000.0,352.06,B,B1,MORTGAGE,80000.0,2017-05-01,Fully Paid,debt_consolidation,MI,9.96,0.0,2001-12-01,689.0,0.0,11.0,0.0,20287.0,23.0,12668.143838967,12668.14,11000.0,1668.14,0.0,0.0,351.81,784.0,0.0,0.0,0.0,23902.0,54100.0,4.0,2390.0,29544.0,40.7,0.0,0.0,106.0,185.0,24.0,9.0,3.0,24.0,9.0,0.0,3.0,4.0,2.0,10.0,4.0,11.0,0.0,0.0,0.0,1.0,87.0,14.3,0.0,0.0,58200.0,23902.0,49800.0,4100.0,0,1,1,1,0,0,6.0,9.44,37.5,5,2017,16.0
24000.0,756.4,A,A5,MORTGAGE,61630.0,2014-08-01,Fully Paid,debt_consolidation,NY,16.59,0.0,2000-09-01,719.0,0.0,16.0,0.0,28001.0,36.0,27230.3266973276,27230.33,24000.0,3230.33,0.0,0.0,756.33,794.0,0.0,0.0,0.0,228806.0,56200.0,3.0,15254.0,15860.0,62.2,0.0,0.0,167.0,167.0,10.0,10.0,2.0,10.0,16.0,0.0,5.0,9.0,12.0,14.0,9.0,16.0,0.0,0.0,0.0,1.0,100.0,14.3,0.0,0.0,265997.0,38703.0,42000.0,13647.0,0,1,0,1,0,1,10.0,8.39,49.8,8,2014,14.0
12000.0,391.45,B,B4,MORTGAGE,62000.0,2016-04-01,Fully Paid,home_improvement,AR,10.94,0.0,1999-08-01,674.0,0.0,19.0,0.0,18055.0,38.0,13577.460070377,13577.46,12000.0,1577.46,0.0,0.0,6929.98,654.0,0.0,0.0,0.0,112639.0,43400.0,9.0,6626.0,12737.0,28.8,0.0,0.0,131.0,199.0,1.0,1.0,2.0,1.0,9.0,0.0,5.0,11.0,8.0,18.0,11.0,19.0,0.0,0.0,0.0,5.0,94.6,28.6,0.0,0.0,140062.0,18055.0,17900.0,0.0,0,1,1,1,0,1,10.0,10.75,41.6,4,2016,17.0
4000.0,129.96,B,B2,MORTGAGE,125000.0,2018-11-01,Current,credit_card,NY,39.65,0.0,1988-05-01,714.0,0.0,25.0,0.0,48384.0,38.0,2334.63,2334.63,1844.08,490.55,0.0,0.0,129.96,699.0,0.0,0.0,0.0,255396.0,68000.0,5.0,10216.0,7455.0,79.3,0.0,0.0,143.0,365.0,3.0,3.0,2.0,14.0,,0.0,12.0,19.0,9.0,20.0,19.0,25.0,0.0,0.0,0.0,1.0,100.0,83.3,0.0,0.0,340537.0,124513.0,36100.0,74500.0,0,1,1,1,0,1,10.0,10.47,71.2,11,2018,30.0
35000.0,1136.03,F,F3,RENT,26472.0,2017-08-01,Charged Off,home_improvement,CA,17.59,0.0,1997-10-01,684.0,0.0,7.0,1.0,8979.0,10.0,15438.05,15316.75,2238.19,8381.97,56.8,4761.09,823.69,629.0,0.0,0.0,0.0,8979.0,21300.0,7.0,1283.0,10712.0,43.6,0.0,0.0,138.0,238.0,13.0,13.0,0.0,17.0,2.0,0.0,3.0,4.0,1.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,50.0,1.0,0.0,21300.0,8979.0,19000.0,0.0,1,1,0,0,0,0,,30.17,42.2,8,2017,20.0
4000.0,130.54,B,B4,RENT,37000.0,2016-01-01,Fully Paid,debt_consolidation,AR,21.05,0.0,2011-08-01,714.0,0.0,4.0,0.0,4062.0,8.0,4396.209052297,4396.21,4000.0,396.21,0.0,0.0,2832.13,599.0,0.0,0.0,0.0,34499.0,10800.0,4.0,8625.0,5017.0,44.3,0.0,0.0,53.0,29.0,3.0,3.0,0.0,11.0,9.0,0.0,2.0,3.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,43788.0,34499.0,9000.0,32988.0,0,1,1,1,0,0,1.0,10.78,37.6,1,2016,5.0
35000.0,851.32,C,C5,RENT,71200.0,2018-04-01,Current,credit_card,GA,11.55,0.0,2008-05-01,684.0,0.0,7.0,1.0,564.0,24.0,21258.87,21258.87,11299.15,9959.72,0.0,0.0,0.0,724.0,0.0,0.0,0.0,564.0,5100.0,8.0,81.0,2011.0,19.6,0.0,0.0,107.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,100.0,0.0,1.0,0.0,5100.0,564.0,2500.0,0.0,0,1,1,1,1,0,2.0,16.01,11.1,4,2018,10.0
16000.0,380.56,C,C4,MORTGAGE,68000.0,2017-03-01,Charged Off,credit_card,MS,23.91,0.0,2000-04-01,699.0,0.0,12.0,0.0,34754.0,27.0,9811.13,9811.13,3621.96,3270.85,0.0,2918.32,380.56,619.0,0.0,0.0,0.0,67062.0,61200.0,5.0,6097.0,17389.0,63.0,0.0,0.0,173.0,202.0,8.0,8.0,2.0,8.0,16.0,0.0,6.0,9.0,10.0,10.0,9.0,12.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,106050.0,67062.0,47000.0,44850.0,1,1,1,1,0,1,10.0,14.99,56.8,3,2017,17.0
6300.0,226.94,C,C5,RENT,46000.0,2019-08-01,Current,debt_consolidation,IN,30.55,0.0,2010-05-01,679.0,1.0,12.0,0.0,5986.0,15.0,2026.94,2026.94,1309.39,717.55,0.0,0.0,226.94,684.0,0.0,0.0,0.0,49388.0,12700.0,11.0,4116.0,2610.0,61.0,0.0,0.0,111.0,25.0,4.0,4.0,0.0,12.0,4.0,0.0,4.0,8.0,5.0,10.0,8.0,12.0,0.0,0.0,0.0,6.0,100.0,20.0,0.0,0.0,62073.0,49388.0,6700.0,49373.0,0,1,0,1,0,0,,17.74,47.1,8,2019,9.0
24000.0,756.4,A,A5,RENT,49000.0,2014-07-01,Fully Paid,credit_card,CA,19.89,0.0,2000-08-01,704.0,0.0,19.0,0.0,14652.0,27.0,27230.3266828113,27230.33,24000.0,3230.33,0.0,0.0,756.33,764.0,0.0,0.0,0.0,66974.0,44600.0,3.0,3525.0,29391.0,24.8,0.0,0.0,76.0,167.0,22.0,22.0,0.0,48.0,14.0,0.0,3.0,4.0,18.0,8.0,4.0,19.0,0.0,0.0,0.0,0.0,96.3,33.3,0.0,0.0,94073.0,66974.0,39100.0,49473.0,0,1,1,1,0,0,7.0,8.39,32.9,7,2014,14.0
28350.0,703.81,C,C4,RENT,115000.0,2019-08-01,Current,credit_card,CA,21.26,0.0,1986-04-01,664.0,0.0,5.0,1.0,24805.0,10.0,6307.59,6307.59,2889.75,3417.84,0.0,0.0,703.81,689.0,0.0,0.0,0.0,74329.0,34700.0,3.0,14866.0,9895.0,71.5,0.0,0.0,43.0,400.0,11.0,11.0,0.0,25.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,90.0,66.7,1.0,0.0,108913.0,74329.0,34700.0,74213.0,0,1,1,1,0,0,9.0,16.95,71.5,8,2019,33.0
20000.0,432.66,B,B4,MORTGAGE,68000.0,2016-01-01,Current,debt_consolidation,GA,17.77,1.0,1996-05-01,684.0,0.0,18.0,1.0,4401.0,36.0,22474.36,22474.36,16620.4,5853.96,0.0,0.0,432.66,604.0,0.0,0.0,0.0,162283.0,5800.0,4.0,16228.0,111.0,,0.0,0.0,155.0,236.0,38.0,6.0,1.0,122.0,,1.0,1.0,4.0,26.0,5.0,4.0,18.0,0.0,0.0,0.0,1.0,55.9,100.0,0.0,1.0,177835.0,74552.0,1300.0,78266.0,0,1,1,1,0,1,10.0,10.78,71.4,1,2016,20.0
25000.0,842.23,B,B5,MORTGAGE,105000.0,2014-04-01,Fully Paid,debt_consolidation,MI,14.62,0.0,1999-08-01,674.0,2.0,6.0,0.0,24202.0,24.0,27480.58,27480.58,25000.0,2480.58,0.0,0.0,19900.51,749.0,0.0,0.0,0.0,48774.0,25000.0,4.0,12194.0,,,0.0,0.0,176.0,172.0,83.0,4.0,2.0,,1.0,0.0,0.0,2.0,7.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,,0.0,0.0,50000.0,48774.0,0.0,25000.0,0,1,1,1,0,1,10.0,12.99,96.8,4,2014,15.0
10000.0,359.33,D,D1,RENT,60000.0,2013-07-01,Fully Paid,debt_consolidation,CA,12.04,0.0,1997-04-01,699.0,2.0,8.0,0.0,7738.0,12.0,12935.4354438418,12935.44,10000.0,2935.44,0.0,0.0,358.88,704.0,0.0,0.0,0.0,14076.0,13500.0,2.0,1760.0,2153.0,73.7,0.0,0.0,33.0,198.0,1.0,1.0,0.0,34.0,1.0,0.0,3.0,6.0,1.0,7.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,22626.0,14076.0,8200.0,9126.0,0,1,0,1,0,1,10.0,17.56,57.3,7,2013,16.0
25000.0,540.45,B,B4,MORTGAGE,104000.0,2016-02-01,Fully Paid,credit_card,CO,23.69,0.0,2002-10-01,694.0,1.0,11.0,0.0,24110.0,25.0,31741.8625808,31741.86,25000.0,6741.86,0.0,0.0,9057.89,729.0,0.0,0.0,0.0,278635.0,36100.0,5.0,25330.0,2390.0,91.0,0.0,0.0,145.0,146.0,15.0,15.0,2.0,20.0,0.0,0.0,4.0,4.0,8.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,95.8,100.0,0.0,0.0,332305.0,75971.0,26500.0,80775.0,0,1,1,1,0,1,10.0,10.75,66.8,2,2016,14.0
12000.0,375.43,A,A5,MORTGAGE,90000.0,2015-07-01,Fully Paid,debt_consolidation,NY,23.9,0.0,2001-08-01,724.0,1.0,9.0,0.0,14527.0,16.0,13510.128585992,13510.13,12000.0,1510.13,0.0,0.0,375.34,714.0,0.0,0.0,0.0,290812.0,20200.0,4.0,32312.0,1980.0,87.0,0.0,0.0,159.0,167.0,30.0,12.0,2.0,36.0,1.0,0.0,2.0,3.0,6.0,3.0,3.0,9.0,0.0,0.0,0.0,2.0,87.5,100.0,0.0,0.0,360579.0,91956.0,15200.0,120679.0,0,1,1,1,0,1,10.0,7.89,71.9,7,2015,14.0
10000.0,323.38,B,B2,RENT,60000.0,2014-05-01,Fully Paid,credit_card,CA,10.02,0.0,2002-06-01,689.0,2.0,11.0,0.0,2002.0,33.0,11555.5466182456,11555.55,10000.0,1555.55,0.0,0.0,177.52,749.0,0.0,0.0,934.0,22198.0,14580.0,4.0,2018.0,1680.0,20.0,0.0,0.0,130.0,143.0,3.0,3.0,5.0,3.0,3.0,0.0,5.0,10.0,5.0,10.0,4.0,11.0,,0.0,0.0,3.0,91.0,0.0,0.0,0.0,36688.0,22198.0,8400.0,22108.0,0,1,1,1,0,0,1.0,10.15,14.0,5,2014,12.0
24000.0,564.43,C,C5,MORTGAGE,150000.0,2015-12-01,Fully Paid,credit_card,VA,32.55,0.0,1993-11-01,704.0,2.0,27.0,0.0,52104.0,48.0,31899.0281382253,31899.03,24000.0,7899.03,0.0,0.0,10491.76,684.0,0.0,0.0,0.0,781429.0,70300.0,14.0,33975.0,5359.0,87.2,0.0,0.0,153.0,264.0,1.0,1.0,8.0,6.0,1.0,0.0,8.0,11.0,14.0,19.0,11.0,26.0,0.0,0.0,0.0,5.0,100.0,75.0,0.0,0.0,832288.0,164767.0,41900.0,132123.0,0,1,1,1,0,0,3.0,14.48,74.1,12,2015,22.0
3000.0,97.5,B,B3,RENT,66000.0,2014-11-01,Fully Paid,debt_consolidation,CT,10.05,0.0,1979-07-01,674.0,1.0,9.0,1.0,2767.0,14.0,3505.343134738,3505.34,3000.0,505.34,0.0,0.0,97.21,679.0,0.0,0.0,2728.0,12806.0,15800.0,6.0,1423.0,11915.0,14.9,0.0,0.0,85.0,424.0,2.0,2.0,0.0,2.0,4.0,3.0,3.0,4.0,3.0,8.0,4.0,9.0,0.0,0.0,0.0,5.0,83.3,33.3,0.0,0.0,31075.0,12806.0,14000.0,15275.0,0,1,1,1,0,0,9.0,10.49,17.5,11,2014,35.0
